tobs,vrads,dvrads,stellar_mass,planet_mass,UM,UL,UT
2551481.856,0.5720840031069945,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2580475.9680000003,0.93861212713559,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2609470.0799999996,1.0901544329664505,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2638464.192,0.9967226957666592,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2667458.304,0.9651174900477105,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2696452.416,0.9638547091056812,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2725446.528,1.1985922226166306,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2754440.6399999997,1.1225015156696443,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2783434.752,1.0022553167222539,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2812428.864,1.0146292824330652,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2841422.9760000003,0.7878151493235422,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2870417.088,0.9286798125318299,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2899411.1999999997,0.5489620334398148,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2928405.312,0.7059810633674117,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2957399.424,0.3401139929148299,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
2986393.536,0.15573426038231689,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3015387.648,-0.41965163753592155,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3044381.76,-0.4120611826111871,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3073375.872,-0.5404065682412678,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3102369.9839999997,-1.1063994936844046,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3131364.096,-1.1660635405401758,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3160358.208,-1.2586103931005417,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3189352.3200000003,-1.6341965748297025,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3218346.4319999996,-1.3243155032029343,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3247340.5439999998,-1.1765305637757801,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3276334.656,-1.4107365101061111,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3305328.768,-1.0062705282943751,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3334322.8800000004,-1.1344488775138666,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3363316.9919999996,-0.648366152883139,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3392311.104,-0.7197133592527649,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3421305.216,0.07221116294702014,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3450299.328,0.1648665210925319,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3479293.4400000004,0.296770076076403,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3508287.5519999997,0.34367721491291653,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3537281.664,0.9255716723401008,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3566275.776,1.2093999612765804,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3595269.8880000003,0.5614168923973383,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3624264.0,1.2685425666683674,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3653258.1119999997,1.4061200421521278,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3682252.224,1.1783510796618746,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3711246.336,0.8719036745936453,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3740240.448,1.2562838838805714,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3769234.56,0.9901633764200137,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3798228.672,0.8192681281745048,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3827222.784,0.5789804440823004,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3856216.8959999997,0.7918565667936497,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3885211.008,0.6700103440937013,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3914205.12,0.19136014350458683,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3943199.232,0.20292851053063585,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
3972193.3439999996,-0.36427385846032867,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4001187.456,-0.2191583117480476,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4030181.568,-0.614682070762052,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4059175.68,-0.8939957104784199,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4088169.792,-1.0837686307469545,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4117163.9039999996,-1.0554636088297258,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4146158.016,-1.1903020289020545,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4175152.128,-1.2808012295160895,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4204146.24,-1.336168935025554,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4233140.352,-1.2580963419739462,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4262134.464,-1.0012913373980743,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4291128.575999999,-0.8839400620964353,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4320122.688,-0.5683795259396021,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4349116.8,-0.5249645069871379,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4378110.9120000005,-0.7044655966960173,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4407105.024,0.22875577784415935,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4436099.136,0.6820407868367654,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4465093.248,0.5361509765205321,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4494087.36,0.6069264844746198,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4523081.472,0.7522475773518235,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4552075.584,0.880429167090344,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4581069.6959999995,1.0038123524213671,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4610063.808,0.8430535808794981,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4639057.92,1.0020617211978753,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4668052.032000001,0.9149521366437071,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4697046.143999999,1.1438415170856595,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4726040.256,0.9853413767393835,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4755034.368,1.0652343855919486,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4784028.48,0.8239141906497562,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4813022.592,0.920401798975101,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4842016.704,0.6026912011138998,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4871010.816,0.8092542501553577,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4900004.928,-0.21991229033632548,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4928999.04,-0.20026114264499043,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4957993.152,-0.13286553518375138,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
4986987.2639999995,-0.052962180376351094,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5015981.376,-0.8455460216840373,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5044975.488,-1.002298365903241,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5073969.6,-1.2346078274414738,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5102963.712,-1.0501486243028693,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5131957.824,-1.438416273007822,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5160951.936000001,-1.240720761870029,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5189946.048,-1.3681511492053,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5218940.159999999,-1.4247169326308071,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5247934.272,-0.9239182049115923,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5276928.384,-0.6673312835956969,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5305922.495999999,-0.2704379906644706,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5334916.608,-0.30553440936332477,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5363910.72,-0.16567075744869703,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5392904.832,0.29865052324937846,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5421898.944,0.4434268670236508,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5450893.056,0.6372918188546597,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5479887.1680000005,0.7264368438275475,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5508881.279999999,1.105448083715793,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5537875.391999999,1.05113879432129,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5566869.504,1.4331360098046577,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5595863.615999999,1.3203005483117132,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5624857.728,1.2466440226180486,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5653851.84,0.7769382435771249,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5682845.9520000005,1.1813377107291396,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5711840.064,1.0742847208809883,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5740834.176,1.0528378113746635,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5769828.288000001,0.9714065736702074,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5798822.399999999,0.5264644586348752,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5827816.511999999,0.589287704017539,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5856810.624,0.1060875883265365,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5885804.736,0.383734157345792,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5914798.848,-0.5134321272849054,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5943792.96,-0.844807446043985,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
5972787.072,-1.0635071011102224,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6001781.184,-1.1340651109410942,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6030775.296,-1.3695246783002057,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6059769.408000001,-0.8966914185375713,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6088763.52,-1.4354700888543133,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6117757.631999999,-1.6532809982005985,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6146751.744,-1.1073403326154483,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6175745.856,-1.329120415077279,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6204739.967999999,-1.2876302512307916,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6233734.08,-0.6544140188351456,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6262728.192,-0.4700744544938136,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6291722.3040000005,-0.43671807508821925,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6320716.416,0.17516351642334285,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6349710.528,0.15196846802061034,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6378704.640000001,0.664364900494776,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
6407698.751999999,0.634009888661491,0.2,0.1221,3.213733603270349e-06,1.988409870698051e+30,149597870700.0,5022642.891706651
